,day,time,user,hub name,playlist name,playlist id,description,image url,length,type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
2864,2022-04-18,09:30:00,female user,instrumental,Maximum Concentration ,,Muziek voor de optimale concentratie.,https://i.scdn.co/image/ab67706f00000002a08f43c2095e41e28d783b94,,playlist,,,,,,,,,
2865,2022-04-18,09:30:00,female user,instrumental,Jazz Vibes,,,,,,,,,,,,,,
2866,2022-04-18,09:30:00,female user,instrumental,Peaceful Meditation ,,Breathe. Sense. Feel. Transcend.,https://i.scdn.co/image/ab67706f0000000212cf5fd4624cce89f748ec99,,playlist,,,,,,,,,
2867,2022-04-18,09:30:00,female user,instrumental,Reading Soundtrack,,"Books and piano, the perfect combination",https://i.scdn.co/image/ab67706f00000002849e8bffc67e744fdaec65f8,,playlist,,,,,,,,,
2868,2022-04-18,13:15:00,female user,To get you started,Doja Cat Mix,,"Lil Nas X, Chase Atlantic, MARINA and more",,,,,,,,,,,,
2869,2022-04-18,13:15:00,female user,To get you started,Ed Sheeran Mix,,"Justin Bieber, Charlie Puth, Taylor Swift and more",,,,,,,,,,,,
2870,2022-04-18,13:15:00,female user,To get you started,Jack Harlow Mix,,"JID, Lil Baby, Quavo and more",,,,,,,,,,,,
2871,2022-04-18,13:15:00,female user,To get you started,Lil Nas X Mix,,"Tones and I, DJ Khaled, Saweetie and more",,,,,,,,,,,,
2872,2022-04-18,13:15:00,female user,To get you started,Lenoy Mix,,"Purple Disco Machine, Imanbek, Gestört aber Geil and more",,,,,,,,,,,,
2873,2022-04-18,13:15:00,female user,To get you started,Conan Gray Mix,,"Tate McRae, Rina Sawayama, Melanie Martinez and more",,,,,,,,,,,,
2874,2022-04-18,13:15:00,female user,Try something else,Hot Hits NL ,,De 50 populairste hits van Nederland. Cover: Harry Styles,,,playlist,,,,,,,,,
2875,2022-04-18,13:15:00,female user,Try something else,Top 50 Netherlands,,,,,playlist,,,,,,,,,
2876,2022-04-18,13:15:00,female user,Try something else,Top 2000,,Luister naar de Top 2000 van NPO Radio 2! - Editie 2021.,,,playlist,,,,,,,,,
2877,2022-04-18,13:15:00,female user,Try something else,Today's Top Hits,/playlist/37i9dQZF1DXcBWIGoYBM5M,Jack Harlow is on top of the Hottest 50!,https://i.scdn.co/image/ab67706f0000000243bc1bfd24db8f3ce8b48ab9,,playlist,,,,,,,,,
2878,2022-04-18,13:15:00,female user,Try something else,Top Songs Netherlands,,,,,playlist,,,,,,,,,
2879,2022-04-18,13:15:00,female user,Try something else,Top 50 Global,,,,,playlist,,,,,,,,,
2880,2022-04-18,13:15:00,female user,Try something else,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,,,,,,,,,
2881,2022-04-18,13:15:00,female user,Try something else,Top Songs Global,,,,,playlist,,,,,,,,,
2882,2022-04-18,13:15:00,female user,Try something else,Hit Rewind,,Listen to all the tracks you've been missing. Cover: The Weeknd,https://i.scdn.co/image/ab67706f00000002ca64210a23622427ec19c4a6,,playlist,,,,,,,,,
2883,2022-04-18,13:15:00,female user,More like Pop Rising,Today's Top Hits,/playlist/37i9dQZF1DXcBWIGoYBM5M,Jack Harlow is on top of the Hottest 50!,https://i.scdn.co/image/ab67706f0000000243bc1bfd24db8f3ce8b48ab9,,playlist,,,,,,,,,
2884,2022-04-18,13:15:00,female user,More like Pop Rising,Pop Sauce,,next gen pop featuring Leah Kate,https://i.scdn.co/image/ab67706f00000002ea7ab4687b2a5c6c59c9a7ad,,playlist,,,,,,,,,
2885,2022-04-18,13:15:00,female user,More like Pop Rising,Summer '22,,Zo klinkt het voorjaar van 2022 en laat die zomer maar komen!,https://i.scdn.co/image/ab67706f00000002835b7c5625fe92e2a09ae20b,,playlist,,,,,,,,,
2886,2022-04-18,13:15:00,female user,More like Pop Rising,Fresh & Chill,,,,,playlist,,,,,,,,,
2887,2022-04-18,13:15:00,female user,More like Pop Rising,Fresh Pop,,Ontdek nieuwe pop favorieten! Cover: Lauren Spencer-Smith,https://i.scdn.co/image/ab67706f0000000276a57103ac5eb2c346f5475a,,playlist,,,,,,,,,
2888,2022-04-18,13:15:00,female user,More like Pop Rising,Viral Hits NL ,,Viral Hits. Cover: Tom Walker,https://i.scdn.co/image/ab67706f00000002479456c3510c0cdac7d0d467,,playlist,,,,,,,,,
2889,2022-04-18,13:15:00,female user,More like Pop Rising,All New All Now,,,,,playlist,,,,,,,,,
2890,2022-04-18,13:15:00,female user,More like Pop Rising,Singled Out,,,,,playlist,,,,,,,,,
2891,2022-04-18,13:15:00,female user,More like Pop Rising,young & free,,,,,playlist,,,,,,,,,
2892,2022-04-18,13:15:00,female user,More like Pop Rising,Chill Pop,,,,,playlist,,,,,,,,,
2893,2022-04-18,13:15:00,female user,Today's Biggest Hits,Summer '22,,Zo klinkt het voorjaar van 2022 en laat die zomer maar komen!,https://i.scdn.co/image/ab67706f00000002835b7c5625fe92e2a09ae20b,,playlist,,,,,,,,,
2894,2022-04-18,13:15:00,female user,Today's Biggest Hits,Beste van NL ,,De grootste Nederlandse hits van vroeger en nu. Cover: Matt Simons & Tabitha,https://i.scdn.co/image/ab67706f00000002cd9acd0dbb668c1839cc2b32,,playlist,,,,,,,,,
2895,2022-04-18,13:15:00,female user,Today's Biggest Hits,Disney Hits ,,"All of your favorite Disney hits, incl…from Encanto. Stream Disney's Encanto on Disney+.",https://i.scdn.co/image/ab67706f00000002e11581082cde28eda64847a1,,playlist,,,,,,,,,
2896,2022-04-18,13:15:00,female user,Today's Biggest Hits,Mega Hit Mix ,,A mega mix of 75 favorites from the last few years!,https://i.scdn.co/image/ab67706f00000002db32a17c1f5291b19317b62e,,playlist,,,,,,,,,
2897,2022-04-18,13:15:00,female user,Today's Biggest Hits,RapCaviar ,,"Music from Jack Harlow, DaBaby, YoungBoy Never Broke Again and Gucci Mane.",https://i.scdn.co/image/ab67706f0000000248d3cc781387d1fcf6dfbaec,,playlist,,,,,,,,,
2898,2022-04-18,13:15:00,female user,Today's Biggest Hits,Stay Tuned!,,,,,playlist,,,,,,,,,
2899,2022-04-18,13:15:00,female user,Today's Biggest Hits,Woordenschat,,,,,playlist,,,,,,,,,
2900,2022-04-18,13:15:00,female user,Today's Biggest Hits,Are & Be ,,The pulse of R&B music today. Cover: Muni Long,https://i.scdn.co/image/ab67706f00000002e4eaac4f5a2cb0527730b29c,,playlist,,,,,,,,,
2901,2022-04-18,13:15:00,female user,Today's Biggest Hits,Techno Bunker,,,,,playlist,,,,,,,,,
2902,2022-04-18,13:15:00,female user,Today's Biggest Hits,Baila Reggaeton,,,,,playlist,,,,,,,,,
2903,2022-04-18,13:15:00,female user,Featured Charts,Top Songs Global,,,,,playlist,,,,,,,,,
2904,2022-04-18,13:15:00,female user,Featured Charts,Top Songs Nederland,,,,,playlist,,,,,,,,,
2905,2022-04-18,13:15:00,female user,Featured Charts,Top 50 Global,,,,,playlist,,,,,,,,,
2906,2022-04-18,13:15:00,female user,Featured Charts,Viral 50 Global,,,,,playlist,,,,,,,,,
2907,2022-04-18,13:15:00,female user,Featured Charts,Viral 50 Netherlands,,,,,playlist,,,,,,,,,
2908,2022-04-18,13:15:00,female user,Fresh new music,New Music Friday NL,,"New music from Swedish House Mafia, Lizzo, Conan Gray, Phoebe Bridgers, and more!",,,playlist,,,,,,,,,
2909,2022-04-18,13:15:00,female user,Fresh new music,Stay Tuned!,, Luister naar de fijnste nieuwe songs en hits van dit moment! Cover: Lizzo,,,playlist,,,,,,,,,
2910,2022-04-18,13:15:00,female user,Fresh new music,Fresh Pop,,,,,playlist,,,,,,,,,
2911,2022-04-18,13:15:00,female user,Fresh new music,New Music Friday,,,,,playlist,,,,,,,,,
2912,2022-04-18,13:15:00,female user,Fresh new music,Je Moerstaal,,,,,playlist,,,,,,,,,
2913,2022-04-18,13:15:00,female user,Fresh new music,Hot New Dance,,,,,playlist,,,,,,,,,
2914,2022-04-18,13:15:00,female user,Fresh new music,Most Necessary,,,,,playlist,,,,,,,,,
2915,2022-04-18,13:15:00,female user,Fresh new music,Classical New Releases,,,,,playlist,,,,,,,,,
2916,2022-04-18,13:15:00,female user,Fresh new music,Afro Hits,,Feel-good Afropop from Europe and Africa. Cover: Pheelz,,,playlist,,,,,,,,,
2917,2022-04-18,13:15:00,female user,Fresh new music,karakter.,,,,,playlist,,,,,,,,,
2918,2022-04-18,13:15:00,female user,More like Imagine Dragons,Imagine Dragons Mix,,"Coldplay, Jaymes Young, 2WEI and more",,,playlist,,,,,,,,,
2919,2022-04-18,13:15:00,female user,More like Imagine Dragons,All Out 2010s,,"The Chainsmokers are celebrating 5 years of ""Memories...Do Not Open",https://i.scdn.co/image/ab67706f000000020a255d63f392f2b51d603ef2,,playlist,,,,,,,,,
2920,2022-04-18,13:15:00,female user,More like Imagine Dragons,10's Allerbeste,,,,,playlist,,,,,,,,,
2921,2022-04-18,13:15:00,female user,More like Imagine Dragons,Vance Joy,,,,,artist,,,,,,,,,
2922,2022-04-18,13:15:00,female user,More like Imagine Dragons,Best of Rock 2012,,"Bastille, Linkin Park, Green Day, The Killers and more",,,playlist,,,,,,,,,
2923,2022-04-18,13:15:00,female user,More like Imagine Dragons,Passenger,,,,,artist,,,,,,,,,
2924,2022-04-18,13:15:00,female user,More like Imagine Dragons,Train,,,,,artist,,,,,,,,,
2925,2022-04-18,13:15:00,female user,More like Imagine Dragons,Lukas Graham,,,,,artist,,,,,,,,,
2926,2022-04-18,13:15:00,female user,More like Imagine Dragons,Of Monsters and Men,,,,,artist,,,,,,,,,
2927,2022-04-18,13:15:00,female user,More like Imagine Dragons,Behind The Light (Deluxe),,,,,album,Phillip Phillips,,,,,,,,
2928,2022-04-18,13:15:00,female user,Suggested artists,GAYLE,,,https://i.scdn.co/image/ab676161000051745b5c8ffc310c50665586e424,,artist,,,,,,,,,
2929,2022-04-18,13:15:00,female user,Suggested artists,Elley Duhé,,,https://i.scdn.co/image/ab67616100005174564cff843544fc4933fdae10,,artist,,,,,,,,,
2930,2022-04-18,13:15:00,female user,Suggested artists,Tate McRae,,,https://i.scdn.co/image/ab6761610000517405b70f90124c7e3ec23d0706,,artist,,,,,,,,,
2931,2022-04-18,13:15:00,female user,Suggested artists,Dylan Conrique,,,,,artist,,,,,,,,,
2932,2022-04-18,13:15:00,female user,Suggested artists,The Kid LAROI,,,https://i.scdn.co/image/ab67616100005174152a7ee8fc0469aaeb015f02,,artist,,,,,,,,,
2933,2022-04-18,13:15:00,female user,Suggested artists,Olivia Rodrigo,,,https://i.scdn.co/image/ab67616100005174ee954a3b5418065c2fe253fb,,artist,,,,,,,,,
2934,2022-04-18,13:15:00,female user,Suggested artists,Nicky Youre,,,,,artist,,,,,,,,,
2935,2022-04-18,13:15:00,female user,Suggested artists,Glass Animals,,,https://i.scdn.co/image/ab6761610000517466b27eccb69756f8eceabc23,,artist,,,,,,,,,
2936,2022-04-18,13:15:00,female user,Suggested artists,Robinson,,,,,artist,,,,,,,,,
2937,2022-04-18,13:15:00,female user,Suggested artists,Antoon,,,https://i.scdn.co/image/ab676161000051741755c9e826c3fc23361344d2,,artist,,,,,,,,,
2938,2022-04-18,13:15:00,female user,Suggested artists,OAFF,,,,,artist,,,,,,,,,
2939,2022-04-18,13:15:00,female user,Recommended for you today,Light Switch,,,,,single,Charlie Puth,,,,,,,,
2940,2022-04-18,13:15:00,female user,Recommended for you today,she's all i wanna be,,,,,single,Tate McRae,,,,,,,,
2941,2022-04-18,13:15:00,female user,Recommended for you today,When You're Gone,,,,,single,Shawn Mendes,,,,,,,,
2942,2022-04-18,13:15:00,female user,Recommended for you today,West Coast,,,,,single,OneRepublic,,,,,,,,
2943,2022-04-18,13:15:00,female user,Recommended for you today,As It Was,,,,,single,Harry Styles,,,,,,,,
2944,2022-04-18,13:15:00,female user,Recommended for you today,ROOM FOR 2,,,,,single,Benson Boone,,,,,,,,
2945,2022-04-18,13:15:00,female user,Recommended for you today,COMPLETE MESS,,,,,single,5 Seconds of Summer,,,,,,,,
2946,2022-04-18,13:15:00,female user,Recommended for you today,Sweetest Pie,,,,,single,"Megan Thee Stallion, Dua Lipa",,,,,,,,
2947,2022-04-18,13:15:00,female user,Recommended for you today,High,,,,,single,The Chainsmokers,,,,,,,,
2948,2022-04-18,13:15:00,female user,Recommended for you today,Attention,,,,,single,"Omah Lay, Justin Bieber",,,,,,,,
2949,2022-04-18,13:15:00,female user,throwback,All Out 2000s,,The biggest songs of the 2000s,https://i.scdn.co/image/ab67706f000000021439702c44c412a2db32b21e,,playlist,,,,,,,,,
2950,2022-04-18,13:15:00,female user,throwback,Hit Rewind ,,Listen to all the tracks you've been missing. Cover: The Weeknd,https://i.scdn.co/image/ab67706f00000002ca64210a23622427ec19c4a6,,playlist,,,,,,,,,
2951,2022-04-18,13:15:00,female user,throwback,All Out 90s,,The biggest songs of the 1990s. Cover: En Vogue,https://i.scdn.co/image/ab67706f00000002c93b67b0e7353e5c0007c0a4,,playlist,,,,,,,,,
2952,2022-04-18,13:15:00,female user,throwback,Rock Classics,,Rock legends & epic songs that continue to inspire generations.,https://i.scdn.co/image/ab67706f000000027f5ef5423f28f282ac53650e,,playlist,,,,,,,,,
2953,2022-04-18,13:15:00,female user,throwback,All Out 80s,,,,,playlist,,,,,,,,,
2954,2022-04-18,13:15:00,female user,throwback,Throwback Party,,"Here it is, the playlist for the ultimate throwback bash!",https://i.scdn.co/image/ab67706f00000002c2fee598041199023d2164b8,,playlist,,,,,,,,,
2955,2022-04-18,13:15:00,female user,throwback,Easy 80s,,,,,playlist,,,,,,,,,
2956,2022-04-18,13:15:00,female user,throwback,Top 2000,,,,,playlist,,,,,,,,,
2957,2022-04-18,13:15:00,female user,throwback,Zomerhits 2010-2020,,,,,playlist,,,,,,,,,
2958,2022-04-18,13:15:00,female user,Chill,Chill Hits,,,,,playlist,,,,,,,,,
2959,2022-04-18,13:15:00,female user,Chill,t Koffiehuis,,Koffie met gemoedelijke muziek op de achtergrond.,https://i.scdn.co/image/ab67706f000000027b57fc0419aa2933af2f9c6b,,playlist,,,,,,,,,
2960,2022-04-18,13:15:00,female user,Chill,Peaceful Piano ,,Relax and indulge with beautiful piano pieces,https://i.scdn.co/image/ab67706f00000002ca5a7517156021292e5663a6,,playlist,,,,,,,,,
2961,2022-04-18,13:15:00,female user,Chill,Vibes ,,Dit is een hele vibe met Antoon & Big2,https://i.scdn.co/image/ab67706f00000002365b0ccaddf78056f587b6c6,,playlist,,,,,,,,,
2962,2022-04-18,13:15:00,female user,Chill,lofi beats ,,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,,,,,,,,,
2963,2022-04-18,13:15:00,female user,Chill,Soft Pop Hits ,,Listen to easy songs from your favorite artists! Cover: John Legend,https://i.scdn.co/image/ab67706f00000002859d3a73eba089bfe8c3b0b8,,playlist,,,,,,,,,
2964,2022-04-18,13:15:00,female user,Chill,Chilled R&B,,,,,playlist,,,,,,,,,
2965,2022-04-18,13:15:00,female user,Chill,Chill Vibes,,,,,playlist,,,,,,,,,
2966,2022-04-18,13:15:00,female user,Chill,Acoustic Favorites,,Lose yourself to over 5 hours of acoustic goodness.,https://i.scdn.co/image/ab67706f0000000223b510f4800f649a51709ac7,,playlist,,,,,,,,,
2967,2022-04-18,13:15:00,female user,Chill,Chilled Pop Hits,,,,,,,,,,,,,,
2968,2022-04-18,13:15:00,female user,Workout,Top Hits Workout,,Hits om je helemaal mee in het zweet te werken.,https://i.scdn.co/image/ab67706f00000002ce16b67928220d1e86978425,,playlist,,,,,,,,,
2969,2022-04-18,13:15:00,female user,Workout,Beast Mode ,,Get your beast mode on!,https://i.scdn.co/image/ab67706f000000029249b35f23fb596b6f006a15,,playlist,,,,,,,,,
2970,2022-04-18,13:15:00,female user,Workout,Fun Run,,Put a spring in your step with these mood boosting tracks.,https://i.scdn.co/image/ab67706f00000002ace81b7196d88005082b0f72,,playlist,,,,,,,,,
2971,2022-04-18,13:15:00,female user,Workout,Motivation Mix ,,Uplifting and energetic music that helps you stay motivated.,https://i.scdn.co/image/ab67706f000000025f2635e031078672e7b384a5,,playlist,,,,,,,,,
