;day;time;hub name;playlist name;type;playlist count;hub count
2923;18-04-2022;13:15:00;more like imagine dragons;passenger;artist;4;70
2924;18-04-2022;13:15:00;more like imagine dragons;train;artist;8;70
2925;18-04-2022;13:15:00;more like imagine dragons;lukas graham;artist;4;70
2926;18-04-2022;13:15:00;more like imagine dragons;of monsters and men;artist;4;70
2927;18-04-2022;13:15:00;more like imagine dragons;behind the light deluxe;album;4;70
2928;18-04-2022;13:15:00;suggested artists;gayle;artist;27;313
2929;18-04-2022;13:15:00;suggested artists;elley duh;artist;27;313
2930;18-04-2022;13:15:00;suggested artists;tate mcrae;artist;25;313
2931;18-04-2022;13:15:00;suggested artists;dylan conrique;artist;21;313
2932;18-04-2022;13:15:00;suggested artists;the kid laroi;artist;27;313
2933;18-04-2022;13:15:00;suggested artists;olivia rodrigo;artist;27;313
2934;18-04-2022;13:15:00;suggested artists;nicky youre;artist;21;313
2935;18-04-2022;13:15:00;suggested artists;glass animals;artist;27;313
2936;18-04-2022;13:15:00;suggested artists;robinson;artist;21;313
2937;18-04-2022;13:15:00;suggested artists;antoon;artist;20;313
2938;18-04-2022;13:15:00;suggested artists;oaff;artist;6;313
2939;18-04-2022;13:15:00;recommended for you today;light switch;single;10;309
2940;18-04-2022;13:15:00;recommended for you today;shes all i wanna be;single;27;309
2941;18-04-2022;13:15:00;recommended for you today;when youre gone;single;28;309
2942;18-04-2022;13:15:00;recommended for you today;west coast;single;14;309
2943;18-04-2022;13:15:00;recommended for you today;as it was;single;9;309
2944;18-04-2022;13:15:00;recommended for you today;room for 2;single;11;309
2945;18-04-2022;13:15:00;recommended for you today;complete mess;single;16;309
2946;18-04-2022;13:15:00;recommended for you today;sweetest pie;single;19;309
2947;18-04-2022;13:15:00;recommended for you today;high;single;16;309
2948;18-04-2022;13:15:00;recommended for you today;attention;single;14;309
2949;18-04-2022;13:15:00;throwback;all out 2000s;playlist;33;318
2950;18-04-2022;13:15:00;throwback;hit rewind;playlist;58;318
2951;18-04-2022;13:15:00;throwback;all out 90s;playlist;32;318
2952;18-04-2022;13:15:00;throwback;rock classics;playlist;42;318
2953;18-04-2022;13:15:00;throwback;all out 80s;playlist;31;318
2954;18-04-2022;13:15:00;throwback;throwback party;playlist;36;318
2955;18-04-2022;13:15:00;throwback;easy 80s;playlist;45;318
2956;18-04-2022;13:15:00;throwback;top 2000;playlist;29;318
2957;18-04-2022;13:15:00;throwback;zomerhits 20102020;playlist;20;318
2958;18-04-2022;13:15:00;chill;chill hits;playlist;37;318
2959;18-04-2022;13:15:00;chill;t koffiehuis;playlist;45;318
2960;18-04-2022;13:15:00;chill;peaceful piano;playlist;65;318
2961;18-04-2022;13:15:00;chill;vibes;playlist;48;318
2962;18-04-2022;13:15:00;chill;lofi beats;playlist;72;318
2963;18-04-2022;13:15:00;chill;soft pop hits;playlist;34;318
2964;18-04-2022;13:15:00;chill;chilled rb;playlist;10;318
2965;18-04-2022;13:15:00;chill;chill vibes;playlist;22;318
2966;18-04-2022;13:15:00;chill;acoustic favorites;playlist;27;318
2967;18-04-2022;13:15:00;chill;chilled pop hits;;4;318
2968;18-04-2022;13:15:00;workout;top hits workout;playlist;32;322
2969;18-04-2022;13:15:00;workout;beast mode;playlist;32;322
2970;18-04-2022;13:15:00;workout;fun run;playlist;32;322
2971;18-04-2022;13:15:00;workout;motivation mix;playlist;32;322
2972;18-04-2022;13:15:00;workout;workout;playlist;32;322
2973;18-04-2022;13:15:00;workout;power hour;playlist;33;322
2974;18-04-2022;13:15:00;workout;power workout;playlist;30;322
2975;18-04-2022;13:15:00;workout;run this town;playlist;32;322
2976;18-04-2022;13:15:00;workout;cardio;playlist;38;322
2977;18-04-2022;13:15:00;workout;yoga  mediation;playlist;14;322
2978;18-04-2022;13:15:00;more like ed sheeran;lewis capaldi;playlist;4;81
2979;18-04-2022;13:15:00;more like ed sheeran;soft 10s;playlist;7;81
2980;18-04-2022;13:15:00;more like ed sheeran;little mix;playlist;13;81
2981;18-04-2022;13:15:00;more like ed sheeran;songs to sing in the shower;playlist;86;81
2982;18-04-2022;13:15:00;more like ed sheeran;10s love songs;playlist;22;81
2983;18-04-2022;13:15:00;more like ed sheeran;alessia cara;playlist;4;81
2984;18-04-2022;13:15:00;more like ed sheeran;rewrite the stars;single;4;81
2985;18-04-2022;13:15:00;more like ed sheeran;mama acoustic;single;4;81
2986;18-04-2022;13:15:00;more like ed sheeran;perspective;album;4;81
2987;18-04-2022;13:15:00;singalong;happy tunes;playlist;34;319
2988;18-04-2022;13:15:00;singalong;songs to sing in the shower;playlist;86;319
2989;18-04-2022;13:15:00;singalong;guilty pleasures;playlist;33;319
2990;18-04-2022;13:15:00;singalong;dj vu;playlist;33;319
2991;18-04-2022;13:15:00;singalong;karaoke duets;playlist;33;319
2992;18-04-2022;13:15:00;singalong;the 80s all lined up;playlist;31;319
2993;18-04-2022;13:15:00;singalong;singalong 90s to now;playlist;33;319
2994;18-04-2022;13:15:00;singalong;kclub party;playlist;32;319
2995;18-04-2022;13:15:00;singalong;sing along indie hits;playlist;14;319
2996;18-04-2022;13:15:00;singalong;classic pop picks;playlist;28;319
2997;18-04-2022;13:15:00;more like jack harlow;signed xoxo;playlist;8;170
2998;18-04-2022;13:15:00;more like jack harlow;best rap songs of 2019;playlist;9;170
2999;18-04-2022;13:15:00;more like jack harlow;mellow bars;playlist;6;170
3000;18-04-2022;13:15:00;more like jack harlow;quality control;artist;9;170
3001;18-04-2022;13:15:00;more like jack harlow;smino;artist;8;170
3002;18-04-2022;13:15:00;more like jack harlow;bas;artist;5;170
3003;18-04-2022;13:15:00;more like jack harlow;mike;artist;5;170
3004;18-04-2022;13:15:00;more like jack harlow;war  leisure;album;5;170
3005;18-04-2022;13:15:00;more like jack harlow;rolling papers 2;album;5;170
3006;18-04-2022;13:15:00;more like jack harlow;a love letter to you 3;album;5;170
3007;18-04-2022;13:15:00;mood;peaceful piano;playlist;65;210
3008;18-04-2022;13:15:00;mood;life sucks;playlist;42;210
3009;18-04-2022;13:15:00;mood;instrumental study;playlist;54;210
3010;18-04-2022;13:15:00;mood;broken heart;playlist;31;210
3011;18-04-2022;13:15:00;mood;lofi beats;playlist;72;210
3012;18-04-2022;13:15:00;instrumental;instrumental study;playlist;54;238
3013;18-04-2022;13:15:00;instrumental;lofi beats;playlist;72;238
3014;18-04-2022;13:15:00;instrumental;intense studying;playlist;25;238
3015;18-04-2022;13:15:00;instrumental;sleep;playlist;26;238
3016;18-04-2022;13:15:00;instrumental;piano in the background;playlist;11;238
3017;18-04-2022;13:15:00;instrumental;maximum concentration;playlist;25;238
3018;18-04-2022;13:15:00;instrumental;jazz vibes;;17;238
3019;18-04-2022;13:15:00;instrumental;peaceful meditation;playlist;27;238
3020;18-04-2022;13:15:00;instrumental;reading soundtrack;playlist;16;238
3021;18-04-2022;16:00:00;to get you started;doja cat mix;;8;138
3022;18-04-2022;16:00:00;to get you started;ed sheeran mix;;8;138
3023;18-04-2022;16:00:00;to get you started;jack harlow mix;;14;138
3024;18-04-2022;16:00:00;to get you started;lil nas x mix;;5;138
3025;18-04-2022;16:00:00;to get you started;lenoy mix;;5;138
3026;18-04-2022;16:00:00;to get you started;conan gray mix;;5;138
3027;18-04-2022;16:00:00;try something else;hot hits nl;playlist;25;279
3028;18-04-2022;16:00:00;try something else;top 50 netherlands;playlist;41;279
3029;18-04-2022;16:00:00;try something else;todays top hits;playlist;43;279
3030;18-04-2022;16:00:00;try something else;top 50 global;playlist;58;279
3031;18-04-2022;16:00:00;try something else;top songs netherlands;playlist;32;279
3032;18-04-2022;16:00:00;try something else;songs to sing in the shower;playlist;86;279
3033;18-04-2022;16:00:00;try something else;top songs global;playlist;60;279
3034;18-04-2022;16:00:00;try something else;top 2000;playlist;29;279
3035;18-04-2022;16:00:00;try something else;hit rewind;playlist;58;279
3036;18-04-2022;16:00:00;try something else;this is adele;playlist;17;279
3037;18-04-2022;16:00:00;more like hot hits nl;todays top hits;playlist;43;38
3038;18-04-2022;16:00:00;more like hot hits nl;tune in;playlist;4;38
3039;18-04-2022;16:00:00;more like hot hits nl;summer 22;playlist;49;38
3040;18-04-2022;16:00:00;more like hot hits nl;fresh pop;playlist;59;38
3041;18-04-2022;16:00:00;more like hot hits nl;just hits;playlist;31;38
3042;18-04-2022;16:00:00;more like hot hits nl;preparty mood;playlist;8;38
3043;18-04-2022;16:00:00;more like hot hits nl;viral hits nl;playlist;29;38
3044;18-04-2022;16:00:00;more like hot hits nl;edison pop 2022;playlist;1;38
3045;18-04-2022;16:00:00;more like hot hits nl;je moerstaal;playlist;33;38
3046;18-04-2022;16:00:00;more like hot hits nl;feeling good feeling great;playlist;4;38
3047;18-04-2022;16:00:00;todays biggest hits;summer 22;playlist;49;291
3048;18-04-2022;16:00:00;todays biggest hits;beste van nl;playlist;36;291
3049;18-04-2022;16:00:00;todays biggest hits;disney hits;playlist;32;291
3050;18-04-2022;16:00:00;todays biggest hits;mega hit mix;playlist;34;291
3051;18-04-2022;16:00:00;todays biggest hits;rapcaviar;playlist;30;291
3052;18-04-2022;16:00:00;todays biggest hits;stay tuned;playlist;44;291
3053;18-04-2022;16:00:00;todays biggest hits;woordenschat;playlist;25;291
3054;18-04-2022;16:00:00;todays biggest hits;are  be;playlist;28;291
3055;18-04-2022;16:00:00;todays biggest hits;techno bunker;playlist;41;291
3056;18-04-2022;16:00:00;todays biggest hits;baila reggaeton;playlist;34;291
3057;18-04-2022;16:00:00;featured charts;top songs global;playlist;60;165
3058;18-04-2022;16:00:00;featured charts;top songs nederland;playlist;32;165
3059;18-04-2022;16:00:00;featured charts;top 50 global;playlist;58;165
3060;18-04-2022;16:00:00;featured charts;viral 50 global;playlist;33;165
3061;18-04-2022;16:00:00;featured charts;viral 50 netherlands;playlist;33;165
3062;18-04-2022;16:00:00;fresh new music;new music friday nl;playlist;28;317
3063;18-04-2022;16:00:00;fresh new music;stay tuned;playlist;44;317
3064;18-04-2022;16:00:00;fresh new music;fresh pop;playlist;59;317
3065;18-04-2022;16:00:00;fresh new music;new music friday;playlist;35;317
3066;18-04-2022;16:00:00;fresh new music;je moerstaal;playlist;33;317
3067;18-04-2022;16:00:00;fresh new music;hot new dance;playlist;30;317
3068;18-04-2022;16:00:00;fresh new music;most necessary;playlist;29;317
3069;18-04-2022;16:00:00;fresh new music;classical new releases;playlist;31;317
3070;18-04-2022;16:00:00;fresh new music;afro hits;playlist;32;317
3071;18-04-2022;16:00:00;fresh new music;karakter;playlist;18;317
3072;18-04-2022;16:00:00;suggested artists;gayle;artist;27;313
3073;18-04-2022;16:00:00;suggested artists;elley duh;artist;27;313
3074;18-04-2022;16:00:00;suggested artists;tate mcrae;artist;25;313
3075;18-04-2022;16:00:00;suggested artists;dylan conrique;artist;21;313
3076;18-04-2022;16:00:00;suggested artists;the kid laroi;artist;27;313
3077;18-04-2022;16:00:00;suggested artists;olivia rodrigo;artist;27;313
3078;18-04-2022;16:00:00;suggested artists;nicky youre;artist;21;313
3079;18-04-2022;16:00:00;suggested artists;glass animals;artist;27;313
3080;18-04-2022;16:00:00;suggested artists;robinson;artist;21;313
3081;18-04-2022;16:00:00;suggested artists;antoon;artist;20;313
3082;18-04-2022;16:00:00;suggested artists;oaff;artist;6;313
3083;18-04-2022;16:00:00;recommended for you today;light switch;single;10;309
3084;18-04-2022;16:00:00;recommended for you today;shes all i wanna be;single;27;309
3085;18-04-2022;16:00:00;recommended for you today;when youre gone;single;28;309
3086;18-04-2022;16:00:00;recommended for you today;west coast;single;14;309
3087;18-04-2022;16:00:00;recommended for you today;as it was;single;9;309
3088;18-04-2022;16:00:00;recommended for you today;room for 2;single;11;309
3089;18-04-2022;16:00:00;recommended for you today;complete mess;single;16;309
3090;18-04-2022;16:00:00;recommended for you today;sweetest pie;single;19;309
3091;18-04-2022;16:00:00;recommended for you today;high;single;16;309
3092;18-04-2022;16:00:00;recommended for you today;attention;single;14;309
3093;18-04-2022;16:00:00;throwback;all out 2000s;playlist;33;318
3094;18-04-2022;16:00:00;throwback;hit rewind;playlist;58;318
3095;18-04-2022;16:00:00;throwback;all out 90s;playlist;32;318
3096;18-04-2022;16:00:00;throwback;rock classics;playlist;42;318
3097;18-04-2022;16:00:00;throwback;all out 80s;playlist;31;318
3098;18-04-2022;16:00:00;throwback;throwback party;playlist;36;318
3099;18-04-2022;16:00:00;throwback;all out 2010s;playlist;36;318
3100;18-04-2022;16:00:00;throwback;easy 80s;playlist;45;318
3101;18-04-2022;16:00:00;throwback;top 2000;playlist;29;318
3102;18-04-2022;16:00:00;throwback;zomerhits 20102020;playlist;20;318
3103;18-04-2022;16:00:00;chill;chill hits;playlist;37;318
3104;18-04-2022;16:00:00;chill;t koffiehuis;playlist;45;318
3105;18-04-2022;16:00:00;chill;peaceful piano;playlist;65;318
3106;18-04-2022;16:00:00;chill;vibes;playlist;48;318
3107;18-04-2022;16:00:00;chill;lofi beats;playlist;72;318
3108;18-04-2022;16:00:00;chill;soft pop hits;playlist;34;318
3109;18-04-2022;16:00:00;chill;chilled rb;playlist;10;318
3110;18-04-2022;16:00:00;chill;chill vibes;playlist;22;318
3111;18-04-2022;16:00:00;chill;acoustic favorites;playlist;27;318
3112;18-04-2022;16:00:00;chill;chilled pop hits;;4;318
3113;18-04-2022;16:00:00;workout;top hits workout;playlist;32;322
3114;18-04-2022;16:00:00;workout;beast mode;playlist;32;322
3115;18-04-2022;16:00:00;workout;fun run;playlist;32;322
3116;18-04-2022;16:00:00;workout;motivation mix;playlist;32;322
3117;18-04-2022;16:00:00;workout;workout;playlist;32;322
3118;18-04-2022;16:00:00;workout;power hour;playlist;33;322
3119;18-04-2022;16:00:00;workout;power workout;playlist;30;322
3120;18-04-2022;16:00:00;workout;run this town;playlist;32;322
3121;18-04-2022;16:00:00;workout;cardio;playlist;38;322
3122;18-04-2022;16:00:00;workout;yoga  mediation;playlist;14;322
3123;18-04-2022;16:00:00;more like harry styles;10s love songs;playlist;22;171
3124;18-04-2022;16:00:00;more like harry styles;homework vibes;playlist;12;171
3125;18-04-2022;16:00:00;more like harry styles;life sucks;playlist;42;171
3126;18-04-2022;16:00:00;more like harry styles;hailee steinfeld;artist;12;171
3127;18-04-2022;16:00:00;more like harry styles;night  day day edition;album;6;171
3128;18-04-2022;16:00:00;more like harry styles;glory days expanded;album;6;171
3129;18-04-2022;16:00:00;more like harry styles;waves;album;6;171
3130;18-04-2022;16:00:00;more like harry styles;lp1;album;6;171
3131;18-04-2022;16:00:00;more like harry styles;obsessed;album;6;171
3132;18-04-2022;16:00:00;more like jax jones;we be vibin;playlist;6;60
3133;18-04-2022;16:00:00;more like jax jones;cardio;playlist;38;60
3134;18-04-2022;16:00:00;more like jax jones;kris kross amsterdam;artist;6;60
3135;18-04-2022;16:00:00;more like jax jones;gryffin;artist;6;60
3136;18-04-2022;16:00:00;more like jax jones;rita ora;artist;6;60
3137;18-04-2022;16:00:00;more like jax jones;toast to our differences;album;6;60
3138;18-04-2022;16:00:00;more like jax jones;if youre over me remix;single;6;60
3139;18-04-2022;16:00:00;more like jax jones;nobody;single;6;60
3140;18-04-2022;16:00:00;more like jax jones;so good;album;6;60
3141;18-04-2022;16:00:00;more like jax jones;pictures;single;6;60
3142;18-04-2022;16:00:00;singalong;happy tunes;playlist;34;319
3143;18-04-2022;16:00:00;singalong;songs to sing in the shower;playlist;86;319
3144;18-04-2022;16:00:00;singalong;guilty pleasures;playlist;33;319
3145;18-04-2022;16:00:00;singalong;dj vu;playlist;33;319
3146;18-04-2022;16:00:00;singalong;karaoke duets;playlist;33;319
3147;18-04-2022;16:00:00;singalong;the 80s all lined up;playlist;31;319
3148;18-04-2022;16:00:00;singalong;singalong 90s to now;playlist;33;319
3149;18-04-2022;16:00:00;singalong;kclub party;playlist;32;319
3150;18-04-2022;16:00:00;singalong;sing along indie hits;playlist;14;319
3151;18-04-2022;16:00:00;singalong;classic pop picks;playlist;28;319
3152;18-04-2022;16:00:00;mood;peaceful piano;playlist;65;210
3153;18-04-2022;16:00:00;mood;life sucks;playlist;42;210
3154;18-04-2022;16:00:00;mood;instrumental study;playlist;54;210
3155;18-04-2022;16:00:00;mood;broken heart;playlist;31;210
3156;18-04-2022;16:00:00;mood;lofi beats;playlist;72;210
3157;18-04-2022;16:00:00;instrumental;instrumental study;playlist;54;238
3158;18-04-2022;16:00:00;instrumental;lofi beats;playlist;72;238
3159;18-04-2022;16:00:00;instrumental;intense studying;playlist;25;238
3160;18-04-2022;16:00:00;instrumental;sleep;playlist;26;238
3161;18-04-2022;16:00:00;instrumental;piano in the background;playlist;11;238
3162;18-04-2022;16:00:00;instrumental;maximum concentration;playlist;25;238
3163;18-04-2022;16:00:00;instrumental;jazz vibes;playlist;17;238
3164;18-04-2022;16:00:00;instrumental;peaceful meditation;playlist;27;238
